steam_id,game_time,recommend,helpful_count,review_date,review_comment,early_access,refund,game_id
76561199730454767,125.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 8, 2024",GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME GOOD GAME,Full_Release,not refunded,413150
76561199116134467,89.4 hrs on record,Not Recommended,4 people found this review helpful,"Posted: December 12, 2024",Can't marry the moms.,Full_Release,not refunded,413150
76561198403496726,205.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 30, 2024","I started replaying this game less than a month ago and already have nearly 130 hours. If that doesn't speak to how good it is, then idk what does.",Full_Release,not refunded,413150
76561198113260396,752.4 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 27, 2024","This game is such a great, cozy game to play with others or by yourself! Very supportive dev and easy to mod for a more tailored or unique playthrough!",Full_Release,not refunded,413150
76561198295490651,77.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 27, 2024",after it's recent update there are a lot more things early game and multiplayer just makes it golden i can recommend this game to it's fullest.,Full_Release,not refunded,413150
76561198058816965,417.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: November 14, 2024","I love this game. It's one of those games where you say ""Just one more day"" then its 2am and both you and the farmer collapse from exhaustion. It also has a very prominent modding community which I also highly recommend you look into!!",Full_Release,not refunded,413150
76561199810126927,46.7 hrs on record,Recommended,2 people found this review helpful 1,Posted: January 29,Before switching to PC I had over 900hrs on my old Nintendo switch Stardew save file. Quite literally i don’t think i will ever get tired of the relaxing yet rewarding feeling of following through the game play and enjoying all the new little updates that come along here and there. This game is a 10/10 in my books.,Full_Release,not refunded,413150
76561198799742959,134.4 hrs on record,Recommended,3 people found this review helpful 0,"Posted: December 28, 2024",The best farming sim hands down. The base game can last you hundreds of hours and modding is easy and adds insane amounts of depth and customisation. More than worth the price. The co-op is also a great experience.,Full_Release,not refunded,413150
76561198056457116,316.2 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 11, 2024",ermmm kinda mid,Full_Release,not refunded,413150
76561198064763394,28.2 hrs on record,Recommended,2 people found this review helpful 1,Posted: January 9,"PLANT MORE POTATO, LOVE MARU",Full_Release,not refunded,413150
76561198220588555,25.0 hrs on record,Recommended,2 people found this review helpful 0,"Posted: April 26, 2024",Hey does anyone want to play stardew with me? :],Full_Release,not refunded,413150
76561198106606941,"1,245.7 hrs on record",Recommended,3 people found this review helpful 1,"Posted: April 8, 2024","Never thought id be addicted to a farming game, this game is amazing",Full_Release,not refunded,413150
76561199689357916,38.5 hrs on record,Recommended,2 people found this review helpful 0,"Posted: August 17, 2024","Really enjoyed while playing it, definitely worth it.",Full_Release,not refunded,413150
76561199494664045,297.8 hrs on record,Recommended,2 people found this review helpful 1,"Posted: April 27, 2024",update around like 90 hours later i love sebastian he is actually bae i loveeeee my wee wittle sebby :pleading_face:,Full_Release,not refunded,413150
76561199123632577,254.2 hrs on record,Recommended,2 people found this review helpful,"Posted: July 25, 2024",spent hours on this game highly recommend there is something for everyone from designing the farm to combat and different paths you can take. can get a little grindy at the end when your aiming for perfection but very much enjoy:),Full_Release,not refunded,413150
76561198328919421,25.6 hrs on record,Recommended,2 people found this review helpful 0,"Posted: July 2, 2024","i yearn for the mines, solely to gift my beloved Abigail her well deserved amethyst",Full_Release,not refunded,413150
51003,54.9 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 29, 2024",Calming AF,Full_Release,not refunded,413150
76561198119399538,273.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: December 1, 2024",Truly a game of all time,Full_Release,not refunded,413150
76561198913334630,401.2 hrs on record,Recommended,1 person found this review helpful 0,"Posted: March 9, 2024","This games so well made and interactive, totally changed my opinion about 2d games, Its even better than some 3d games I've played, highly recommended if u play switch games like animal crossing too",Full_Release,not refunded,413150
76561198079234273,634.8 hrs on record,Recommended,3 people found this review helpful 0,"Posted: March 19, 2024",A classic for anyone who enjoys cosy gaming.,Full_Release,not refunded,413150
76561198403676616,549.3 hrs on record,Recommended,2 people found this review helpful 0,"Posted: June 24, 2024",discovering this game was the highlight of my life,Full_Release,not refunded,413150
76561199472699914,170.6 hrs on record,Recommended,1 person found this review helpful 0,"Posted: April 14, 2024",my favourite game definitly well worth $15,Full_Release,not refunded,413150
76561198965037783,81.4 hrs on record,Recommended,1 person found this review helpful,"Posted: March 21, 2024",amazing farming game where i can be GAY. would recommend.,Full_Release,not refunded,413150
76561198138740939,8.5 hrs on record,Recommended,1 person found this review helpful 1,Posted: January 2,♥♥♥♥ this whole town.,Full_Release,not refunded,413150
76561198290841144,230.7 hrs on record,Recommended,1 person found this review helpful 0,"Posted: October 10, 2024",Abigail best wife,Full_Release,not refunded,413150
76561198855112335,838.7 hrs on record,Recommended,2 people found this review helpful 0,"Posted: March 26, 2024","I am probably just one positive review among many, and you've probably already given this game a chance. But if this happens to be the review that convinces you - let me tell you this is worth every penny. This game is probably worth much, much more than they ask for. It is the gift that keeps on giving and the gold standard that so many new games have used as inspiration. To this day, years later, there are still new updates with new content, for free. I keep coming back for new files over and over. Definitely check this game out.",Full_Release,not refunded,413150
